Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PaperBasedPortal,Chrome 126.0.0.0,,,24-06-2024 11:20:47,24-06-2024 11:23:14,2m - 26.811s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LoginPage,Chrome 126.0.0.0,,,24-06-2024 11:20:47,24-06-2024 11:21:13,25.918s,PASSED
loginPage.LoginPage.login_Page(),Chrome 126.0.0.0,,,24-06-2024 11:20:48,24-06-2024 11:21:11,22.770s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:21:13,24-06-2024 11:21:13,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/HomePage,Chrome 126.0.0.0,,,24-06-2024 11:21:13,24-06-2024 11:21:19,5.845s,PASSED
homePage.homePage.homepage(),Chrome 126.0.0.0,,,24-06-2024 11:21:13,24-06-2024 11:21:17,3.551s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:21:19,24-06-2024 11:21:19,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SelectPaperBased,Chrome 126.0.0.0,,,24-06-2024 11:21:19,24-06-2024 11:21:27,8.078s,PASSED
paperBasedPortal.SelectPaperBased.paperBased(),Chrome 126.0.0.0,,,24-06-2024 11:21:19,24-06-2024 11:21:25,5.878s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:21:27,24-06-2024 11:21:27,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LetsgetStarted,Chrome 126.0.0.0,,,24-06-2024 11:21:27,24-06-2024 11:21:40,12.589s,PASSED
paperBasedPortal.letsGetStarted.letsGetStartedBtnFun(),Chrome 126.0.0.0,,,24-06-2024 11:21:27,24-06-2024 11:21:37,10.308s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:21:40,24-06-2024 11:21:40,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/BorrowerDetail,Chrome 126.0.0.0,,,24-06-2024 11:21:40,24-06-2024 11:21:56,16.310s,PASSED
"paperBasedPortal.Borrower_Detail.borrower_Details(fst_Name, mid_Name, lst_Name, email, mob_Num, date, maritalStatus, suffix, residence)",Chrome 126.0.0.0,,,24-06-2024 11:21:40,24-06-2024 11:21:54,13.972s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:21:56,24-06-2024 11:21:56,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/DocumentUploadPage,Chrome 126.0.0.0,,,24-06-2024 11:21:56,24-06-2024 11:23:02,1m - 6.311s,PASSED
paperBasedPortal.UploadYourDocuments.uploadYourDocumentsPage(),Chrome 126.0.0.0,,,24-06-2024 11:21:56,24-06-2024 11:23:00,1m - 4.052s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:23:02,24-06-2024 11:23:02,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SubmitPageForBackOffice,Chrome 126.0.0.0,,,24-06-2024 11:23:02,24-06-2024 11:23:14,11.296s,PASSED
paperBasedPortal.SubmitPage.proceedToPreReleaseFun(),Chrome 126.0.0.0,,,24-06-2024 11:23:03,24-06-2024 11:23:12,9.122s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:23:14,24-06-2024 11:23:14,0.001s,PASSED
