Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AO,Chrome 126.0.0.0,,,23-06-2024 14:05:02,23-06-2024 14:08:07,3m - 5.670s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/LoginPageForAO,Chrome 126.0.0.0,,,23-06-2024 14:05:02,23-06-2024 14:05:29,27.298s,PASSED
accountOfficer.LoginForibpsAO.login(),Chrome 126.0.0.0,,,23-06-2024 14:05:04,23-06-2024 14:05:27,23.224s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:05:29,23-06-2024 14:05:29,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/HomePageForAO,Chrome 126.0.0.0,,,23-06-2024 14:05:29,23-06-2024 14:05:47,18.018s,PASSED
accountOfficerForPaper.HomePageForibpsAO.selectResistration(),Chrome 126.0.0.0,,,23-06-2024 14:05:30,23-06-2024 14:05:45,14.952s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:05:47,23-06-2024 14:05:47,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/CustomerDetailForAO,Chrome 126.0.0.0,,,23-06-2024 14:05:47,23-06-2024 14:05:59,11.638s,PASSED
tabSection.CustomerDetail.clientInformationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:05:48,23-06-2024 14:05:57,9.022s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:05:59,23-06-2024 14:05:59,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/Loan InformationForAO,Chrome 126.0.0.0,,,23-06-2024 14:05:59,23-06-2024 14:06:09,9.680s,PASSED
tabSection.LoanInformation.loanInfoForAOWithoutPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:05:59,23-06-2024 14:06:07,7.360s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:09,23-06-2024 14:06:09,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/DocumentChecklistForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:09,23-06-2024 14:06:17,8.785s,PASSED
tabSection.DocumentCheckList.documentCheckListForAOpaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:09,23-06-2024 14:06:15,6.503s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:17,23-06-2024 14:06:17,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/CollateralInformationForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:17,23-06-2024 14:06:24,6.641s,PASSED
tabSection.CollateralInformation.collateralInformationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:18,23-06-2024 14:06:22,4.302s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:24,23-06-2024 14:06:24,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/CheckEligibilityForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:24,23-06-2024 14:06:31,6.467s,PASSED
tabSection.CheckEligibility.checkEligibilityForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:24,23-06-2024 14:06:29,4.145s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:31,23-06-2024 14:06:31,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/CreditEvaluationForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:31,23-06-2024 14:06:37,6.389s,PASSED
tabSection.CreditEvaluation.creditEvaluationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:31,23-06-2024 14:06:35,4.120s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:37,23-06-2024 14:06:37,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/DevlationsForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:37,23-06-2024 14:06:43,6.382s,PASSED
tabSection.Deviation.deviationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:37,23-06-2024 14:06:41,4.131s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:43,23-06-2024 14:06:43,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/CreditInvestigationForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:43,23-06-2024 14:06:50,7.054s,PASSED
tabSection.CreditInvestigation.creditInvestigationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:44,23-06-2024 14:06:48,4.720s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:50,23-06-2024 14:06:50,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/InsuranceInformationForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:50,23-06-2024 14:06:58,7.326s,PASSED
tabSection.InsuranceInformation.insuranceInformationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:51,23-06-2024 14:06:56,4.794s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:06:58,23-06-2024 14:06:58,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/DisbursmentInformationForAO,Chrome 126.0.0.0,,,23-06-2024 14:06:58,23-06-2024 14:07:22,23.872s,PASSED
tabSection.DisbursementInfo.disbursementInformationForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:06:58,23-06-2024 14:07:20,21.508s,PASSED
