Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 126.0.0.0,,,27-06-2024 17:58:16,27-06-2024 17:58:16,0.001s,PASSED
,,,,,,,
Test Cases/Digital_STPWithAndWithoutAPI/DigitalPotal/AdditionalPageWithAPI,Chrome 126.0.0.0,,,27-06-2024 17:58:16,27-06-2024 17:58:51,34.660s,PASSED
"autoLoanProtal.AdditionalInformationWithAPI.borrowersDetail(nationality, visaType, sex, occupation, idType, idNumber, accountNumber)",Chrome 126.0.0.0,,,27-06-2024 17:58:17,27-06-2024 17:58:24,7.204s,PASSED
"autoLoanProtal.AdditionalInformationWithAPI.homeAddress(country, region, province, townCityMunicipality, barangay, streetName, unitNoBldgNameBldgNoVillageSubdivision)",Chrome 126.0.0.0,,,27-06-2024 17:58:24,27-06-2024 17:58:35,10.627s,PASSED
"autoLoanProtal.AdditionalInformationWithAPI.coBorrowersDetails(coBorrowerRelationshipWithBorrower, coBorrowerFirstName, coBorrowerMiddleName, coBorrowerLastName, coBorrowerSuffix)",Chrome 126.0.0.0,,,27-06-2024 17:58:35,27-06-2024 17:58:49,14.310s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 17:58:51,27-06-2024 17:58:51,0.001s,PASSED
,,,,,,,
Test Cases/Digital_STPWithAndWithoutAPI/DigitalPotal/DocumentUploadPageWithout,Chrome 126.0.0.0,,,27-06-2024 17:58:51,27-06-2024 18:00:25,1m - 33.567s,PASSED
autoLoanProtal.UploadYourDocuments.uploadYourDocumentsPage(),Chrome 126.0.0.0,,,27-06-2024 17:58:51,27-06-2024 18:00:22,1m - 31.193s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 18:00:25,27-06-2024 18:00:25,0.000s,PASSED
,,,,,,,
Test Cases/Digital_NSTP/NSTPPortal/SubmitPageProceedToBackOffice,Chrome 126.0.0.0,,,27-06-2024 18:00:25,27-06-2024 18:00:38,13.788s,PASSED
autoLoanProtal.SubmitPage.proceedToPreReleaseFunNSTP(),Chrome 126.0.0.0,,,27-06-2024 18:00:25,27-06-2024 18:00:36,11.608s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 18:00:38,27-06-2024 18:00:38,0.001s,PASSED
