Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GlobalVariableUtil.captureScreenShotWithTime(),Edge Chromium 126,,,29-06-2024 18:48:33,29-06-2024 18:48:36,2.518s,PASSED
takeScreenshot(),Edge Chromium 126,,,29-06-2024 18:48:36,29-06-2024 18:48:36,0.512s,PASSED
"click(findTestObject(""Object Repository/Action/confirmYes""))",Edge Chromium 126,,,29-06-2024 18:48:36,29-06-2024 18:48:44,7.203s,PASSED
delay(2),Edge Chromium 126,,,29-06-2024 18:48:44,29-06-2024 18:48:46,2.022s,PASSED
"if (!(currentWindow.equalsIgnoreCase(""LoanPortal"")))",Edge Chromium 126,,,29-06-2024 18:48:46,29-06-2024 18:48:46,0.097s,PASSED
Video,Edge Chromium 126,,,29-06-2024 18:48:48,29-06-2024 18:48:48,0.002s,PASSED
,,,,,,,
Test Cases/Base_Scripts/TestCaseForPreAndPost/ApplicationPageForPreAndPost,Edge Chromium 126,,,29-06-2024 18:48:48,29-06-2024 18:49:17,29.322s,PASSED
"tabSection.ApplicationSection.applicationSectionTab(show, sortBy)",Edge Chromium 126,,,29-06-2024 18:48:48,29-06-2024 18:49:15,27.186s,PASSED
Video,Edge Chromium 126,,,29-06-2024 18:49:17,29-06-2024 18:49:17,0.002s,PASSED
,,,,,,,
Test Cases/Base_Scripts/TestCaseForPreAndPost/PostReleaseSubmit,Edge Chromium 126,,,29-06-2024 18:49:17,29-06-2024 18:50:18,1m - 1.272s,PASSED
postRelease.PostReleaseSubmit.submit_post_release(),Edge Chromium 126,,,29-06-2024 18:49:17,29-06-2024 18:50:16,58.897s,PASSED
Video,Edge Chromium 126,,,29-06-2024 18:50:18,29-06-2024 18:50:18,0.002s,PASSED
