Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
EncoderForVouching,Chrome 126.0.0.0,,,27-06-2024 16:53:19,27-06-2024 16:57:26,4m - 6.723s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/LoginPage,Chrome 126.0.0.0,,,27-06-2024 16:53:19,27-06-2024 16:53:41,21.902s,PASSED
encoder.LoginForibpsEncoder.login(),Chrome 126.0.0.0,,,27-06-2024 16:53:20,27-06-2024 16:53:39,18.990s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:53:41,27-06-2024 16:53:41,0.002s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/HomePage,Chrome 126.0.0.0,,,27-06-2024 16:53:41,27-06-2024 16:54:09,28.041s,PASSED
encoder.HomePageForibpsEncoder.selectResistration(),Chrome 126.0.0.0,,,27-06-2024 16:53:41,27-06-2024 16:54:07,25.834s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:54:09,27-06-2024 16:54:09,0.002s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/ClientInformation,Chrome 126.0.0.0,,,27-06-2024 16:54:09,27-06-2024 16:56:01,1m - 52.000s,PASSED
tabSection.CustomerDetail.clientInformationForEncoderNSTP(),Chrome 126.0.0.0,,,27-06-2024 16:54:09,27-06-2024 16:55:59,1m - 49.721s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:01,27-06-2024 16:56:01,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/LoanInformation,Chrome 126.0.0.0,,,27-06-2024 16:56:01,27-06-2024 16:56:04,2.663s,PASSED
tabSection.LoanInformation.loanInfoForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:01,27-06-2024 16:56:02,0.549s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:04,27-06-2024 16:56:04,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/DocumentChecklist,Chrome 126.0.0.0,,,27-06-2024 16:56:04,27-06-2024 16:56:11,6.941s,PASSED
tabSection.DocumentCheckList.documentCheckListForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:04,27-06-2024 16:56:09,4.819s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:11,27-06-2024 16:56:11,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/CollateralInformation,Chrome 126.0.0.0,,,27-06-2024 16:56:11,27-06-2024 16:56:17,5.701s,PASSED
tabSection.CollateralInformation.collateralInformationForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:11,27-06-2024 16:56:15,3.604s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:17,27-06-2024 16:56:17,0.001s,PASSED
,,,,,,,
