Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Fulfillment,Chrome 126.0.0.0,,,24-06-2024 12:10:32,24-06-2024 12:13:47,3m - 14.550s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/LoginPage,Chrome 126.0.0.0,,,24-06-2024 12:10:33,24-06-2024 12:10:57,24.135s,PASSED
fulfillment.LoginForibpsFullFillment.login(),Chrome 126.0.0.0,,,24-06-2024 12:10:34,24-06-2024 12:10:55,21.034s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:10:57,24-06-2024 12:10:57,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/HomePage,Chrome 126.0.0.0,,,24-06-2024 12:10:57,24-06-2024 12:11:11,14.223s,PASSED
fulfillment.HomePageForibpsFullFillment.selectResistration(),Chrome 126.0.0.0,,,24-06-2024 12:10:57,24-06-2024 12:11:09,12.027s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:11,24-06-2024 12:11:11,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/ClientInformation,Chrome 126.0.0.0,,,24-06-2024 12:11:11,24-06-2024 12:11:17,5.635s,PASSED
tabSection.CustomerDetail.clientInformationForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:11:11,24-06-2024 12:11:15,3.471s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:17,24-06-2024 12:11:17,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/LoanInformation,Chrome 126.0.0.0,,,24-06-2024 12:11:17,24-06-2024 12:11:31,14.752s,PASSED
tabSection.LoanInformation.loanInfoForFullFillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:11:17,24-06-2024 12:11:29,12.613s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:31,24-06-2024 12:11:31,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/DocumentChecklist,Chrome 126.0.0.0,,,24-06-2024 12:11:31,24-06-2024 12:11:39,7.803s,PASSED
tabSection.DocumentCheckList.documentCheckListForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:11:31,24-06-2024 12:11:37,5.640s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:39,24-06-2024 12:11:39,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/CollateralInformation,Chrome 126.0.0.0,,,24-06-2024 12:11:39,24-06-2024 12:11:45,5.759s,PASSED
tabSection.CollateralInformation.collateralInformationForFullfillmentPaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:11:39,24-06-2024 12:11:43,3.618s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:45,24-06-2024 12:11:45,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/CheckEligibility,Chrome 126.0.0.0,,,24-06-2024 12:11:45,24-06-2024 12:11:51,5.762s,PASSED
tabSection.CheckEligibility.checkEligibilityForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:11:45,24-06-2024 12:11:49,3.620s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:51,24-06-2024 12:11:51,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/CreditEvaluation,Chrome 126.0.0.0,,,24-06-2024 12:11:51,24-06-2024 12:11:56,5.742s,PASSED
tabSection.CreditEvaluation.creditEvaluationForFullfillmentPaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:11:51,24-06-2024 12:11:54,3.594s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:11:56,24-06-2024 12:11:56,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/Deviations,Chrome 126.0.0.0,,,24-06-2024 12:11:56,24-06-2024 12:12:02,5.829s,PASSED
tabSection.Deviation.deviationForFullfillmentPaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:11:57,24-06-2024 12:12:00,3.682s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:02,24-06-2024 12:12:02,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/CreditInvestigation,Chrome 126.0.0.0,,,24-06-2024 12:12:02,24-06-2024 12:12:08,6.163s,PASSED
tabSection.CreditInvestigation.creditInvestigationForFullfillmentPaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:12:02,24-06-2024 12:12:06,3.949s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:08,24-06-2024 12:12:08,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/InsuranceInformation,Chrome 126.0.0.0,,,24-06-2024 12:12:08,24-06-2024 12:12:20,11.426s,PASSED
tabSection.InsuranceInformation.insuranceInformationForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:12:09,24-06-2024 12:12:18,9.297s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:20,24-06-2024 12:12:20,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/DisbursementInformation,Chrome 126.0.0.0,,,24-06-2024 12:12:20,24-06-2024 12:12:28,8.419s,PASSED
tabSection.DisbursementInfo.disbursementInformationForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:12:20,24-06-2024 12:12:26,6.222s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:28,24-06-2024 12:12:28,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/SystemInterfaceStatus,Chrome 126.0.0.0,,,24-06-2024 12:12:28,24-06-2024 12:12:34,6.076s,PASSED
tabSection.SystemInterfaceStatus.systemInterfaceStatusForFullfillmentPaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:12:28,24-06-2024 12:12:32,3.895s,PASSED
