Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PaperBasedPortal,Chrome 126.0.0.0,,,24-06-2024 10:12:53,24-06-2024 10:15:35,2m - 42.265s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LoginPage,Chrome 126.0.0.0,,,24-06-2024 10:12:54,24-06-2024 10:13:21,26.551s,PASSED
loginPage.LoginPage.login_Page(),Chrome 126.0.0.0,,,24-06-2024 10:12:56,24-06-2024 10:13:19,22.686s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:13:21,24-06-2024 10:13:21,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/HomePage,Chrome 126.0.0.0,,,24-06-2024 10:13:21,24-06-2024 10:13:27,6.121s,PASSED
homePage.homePage.homepage(),Chrome 126.0.0.0,,,24-06-2024 10:13:21,24-06-2024 10:13:25,3.826s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:13:27,24-06-2024 10:13:27,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SelectPaperBased,Chrome 126.0.0.0,,,24-06-2024 10:13:27,24-06-2024 10:13:36,8.812s,PASSED
paperBasedPortal.SelectPaperBased.paperBased(),Chrome 126.0.0.0,,,24-06-2024 10:13:27,24-06-2024 10:13:34,6.589s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:13:36,24-06-2024 10:13:36,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LetsgetStarted,Chrome 126.0.0.0,,,24-06-2024 10:13:36,24-06-2024 10:13:48,12.760s,PASSED
paperBasedPortal.letsGetStarted.letsGetStartedBtnFun(),Chrome 126.0.0.0,,,24-06-2024 10:13:36,24-06-2024 10:13:46,10.558s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:13:48,24-06-2024 10:13:48,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/BorrowerDetail,Chrome 126.0.0.0,,,24-06-2024 10:13:49,24-06-2024 10:14:08,19.382s,PASSED
"paperBasedPortal.Borrower_Detail.borrower_Details(fst_Name, mid_Name, lst_Name, email, mob_Num, date, maritalStatus, suffix, residence)",Chrome 126.0.0.0,,,24-06-2024 10:13:49,24-06-2024 10:14:06,17.045s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:14:08,24-06-2024 10:14:08,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/DocumentUploadPage,Chrome 126.0.0.0,,,24-06-2024 10:14:08,24-06-2024 10:15:22,1m - 14.394s,PASSED
paperBasedPortal.UploadYourDocuments.uploadYourDocumentsPage(),Chrome 126.0.0.0,,,24-06-2024 10:14:08,24-06-2024 10:15:20,1m - 12.011s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:15:22,24-06-2024 10:15:22,0.005s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SubmitPageForBackOffice,Chrome 126.0.0.0,,,24-06-2024 10:15:22,24-06-2024 10:15:35,13.113s,PASSED
paperBasedPortal.SubmitPage.proceedToPreReleaseFun(),Chrome 126.0.0.0,,,24-06-2024 10:15:23,24-06-2024 10:15:33,10.781s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:15:35,24-06-2024 10:15:35,0.001s,PASSED
