Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
EncoderForWithout,Chrome 126.0.0.0,,,24-06-2024 11:33:19,24-06-2024 11:40:57,7m - 38.081s,FAILED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/LoginPage,Chrome 126.0.0.0,,,24-06-2024 11:33:19,24-06-2024 11:33:38,18.816s,PASSED
encoder.LoginForibpsEncoder.login(),Chrome 126.0.0.0,,,24-06-2024 11:33:20,24-06-2024 11:33:36,15.709s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:33:38,24-06-2024 11:33:38,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/HomePage,Chrome 126.0.0.0,,,24-06-2024 11:33:38,24-06-2024 11:33:59,20.981s,PASSED
encoder.HomePageForibpsEncoder.selectResistration(),Chrome 126.0.0.0,,,24-06-2024 11:33:38,24-06-2024 11:33:57,18.735s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:33:59,24-06-2024 11:33:59,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/ClientInformation,Chrome 126.0.0.0,,,24-06-2024 11:33:59,24-06-2024 11:35:22,1m - 23.284s,PASSED
tabSection.CustomerDetail.clientInformationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 11:33:59,24-06-2024 11:35:20,1m - 21.047s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:35:22,24-06-2024 11:35:22,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CollateralInformationWithout,Chrome 126.0.0.0,,,24-06-2024 11:35:22,24-06-2024 11:35:31,8.132s,PASSED
tabSection.CollateralInformation.collateralInformationForEncoderPaperBasedWithout(),Chrome 126.0.0.0,,,24-06-2024 11:35:23,24-06-2024 11:35:29,6.010s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:35:31,24-06-2024 11:35:31,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/LoanInformationWithoutAPI,Chrome 126.0.0.0,,,24-06-2024 11:35:31,24-06-2024 11:36:30,59.126s,PASSED
"tabSection.LoanInformation.loanInfoForEncoderPaperBased(marketingPromoCode, Downpayment_Amt, Actual_Cashout, loanTerm, insuranceType, loanPurpose, modeOfRelease, Scheduled_Unit_Release_Date, Actual_Unit_Release_Date, Total_CMFCollectedby_Dealer, Payment_Type, PaymentFrequency, Mode_Of_Payment)",Chrome 126.0.0.0,,,24-06-2024 11:35:31,24-06-2024 11:36:28,56.434s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:36:30,24-06-2024 11:36:30,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DocumentChecklist,Chrome 126.0.0.0,,,24-06-2024 11:36:30,24-06-2024 11:36:38,7.768s,PASSED
tabSection.DocumentCheckList.documentCheckListForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 11:36:30,24-06-2024 11:36:36,5.565s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:36:38,24-06-2024 11:36:38,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CheckEligibility,Chrome 126.0.0.0,,,24-06-2024 11:36:38,24-06-2024 11:39:56,3m - 18.032s,FAILED
tabSection.CheckEligibility.checkEligibilityForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 11:36:38,24-06-2024 11:39:53,3m - 15.622s,FAILED
Video,Chrome 126.0.0.0,,,24-06-2024 11:39:56,24-06-2024 11:39:56,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditEvaluation,Chrome 126.0.0.0,,,24-06-2024 11:39:56,24-06-2024 11:39:58,2.695s,PASSED
tabSection.CreditEvaluation.creditEvaluationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 11:39:56,24-06-2024 11:39:56,0.528s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:39:58,24-06-2024 11:39:58,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditInvestigation,Chrome 126.0.0.0,,,24-06-2024 11:39:58,24-06-2024 11:40:05,6.150s,PASSED
tabSection.CreditInvestigation.creditInvestigationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 11:39:59,24-06-2024 11:40:03,3.969s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:40:05,24-06-2024 11:40:05,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/InsuranceInformation,Chrome 126.0.0.0,,,24-06-2024 11:40:05,24-06-2024 11:40:11,6.079s,PASSED
tabSection.InsuranceInformation.insuranceInformationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 11:40:05,24-06-2024 11:40:09,3.919s,PASSED
