Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PaperBasedPortal,Chrome 126.0.0.0,,,23-06-2024 11:46:40,23-06-2024 11:49:18,2m - 37.874s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LoginPage,Chrome 126.0.0.0,,,23-06-2024 11:46:40,23-06-2024 11:47:01,20.932s,PASSED
loginPage.LoginPage.login_Page(),Chrome 126.0.0.0,,,23-06-2024 11:46:42,23-06-2024 11:46:59,17.310s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:47:01,23-06-2024 11:47:01,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/HomePage,Chrome 126.0.0.0,,,23-06-2024 11:47:01,23-06-2024 11:47:09,7.692s,PASSED
homePage.homePage.homepage(),Chrome 126.0.0.0,,,23-06-2024 11:47:01,23-06-2024 11:47:07,5.491s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:47:09,23-06-2024 11:47:09,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SelectPaperBased,Chrome 126.0.0.0,,,23-06-2024 11:47:09,23-06-2024 11:47:19,9.868s,PASSED
paperBasedPortal.SelectPaperBased.paperBased(),Chrome 126.0.0.0,,,23-06-2024 11:47:09,23-06-2024 11:47:17,7.668s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:47:19,23-06-2024 11:47:19,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/LetsgetStarted,Chrome 126.0.0.0,,,23-06-2024 11:47:19,23-06-2024 11:47:32,13.496s,PASSED
paperBasedPortal.letsGetStarted.letsGetStartedBtnFun(),Chrome 126.0.0.0,,,23-06-2024 11:47:19,23-06-2024 11:47:30,11.336s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:47:32,23-06-2024 11:47:32,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/BorrowerDetail,Chrome 126.0.0.0,,,23-06-2024 11:47:32,23-06-2024 11:47:52,19.572s,PASSED
"paperBasedPortal.Borrower_Detail.borrower_Details(fst_Name, mid_Name, lst_Name, email, mob_Num, date, maritalStatus, suffix, residence)",Chrome 126.0.0.0,,,23-06-2024 11:47:33,23-06-2024 11:47:50,17.298s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:47:52,23-06-2024 11:47:52,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/DocumentUploadPage,Chrome 126.0.0.0,,,23-06-2024 11:47:52,23-06-2024 11:49:03,1m - 11.605s,PASSED
paperBasedPortal.UploadYourDocuments.uploadYourDocumentsPage(),Chrome 126.0.0.0,,,23-06-2024 11:47:52,23-06-2024 11:49:01,1m - 9.317s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:49:03,23-06-2024 11:49:03,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Portal/SubmitPageForBackOffice,Chrome 126.0.0.0,,,23-06-2024 11:49:03,23-06-2024 11:49:18,14.133s,PASSED
paperBasedPortal.SubmitPage.proceedToPreReleaseFun(),Chrome 126.0.0.0,,,23-06-2024 11:49:04,23-06-2024 11:49:16,11.910s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 11:49:18,23-06-2024 11:49:18,0.001s,PASSED
